rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
11,669065,Kyle Stowers,MIA,SEA,2026-07-07T22:40:00Z,Pre-Game,2,Bryan Woo,693433,R,61.4,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",59.8,40.7,41.0,100.0,80.0,92.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,30,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,13.92,53.61,91.38,103.1683,0.4712,0.2216,0.3477,75.0,51.42,47.81,28.49,15.2,0.2329,7.49,42.78,89.38,0.3779,0.1492,30.02,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,92,60,78,loanDepot park,
12,696100,Hunter Goodman,COL,LAD,2026-07-08T02:10:00Z,Scheduled,3,Justin Wrobleski,680736,L,61.4,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",60.1,41.9,53.6,92.1,78.0,70.6,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 6.7% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.7,45.92,91.01,102.8022,0.4702,0.2336,0.3282,75.03,50.75,48.77,31.71,28.2,0.2784,6.74,45.56,91.02,0.4087,0.1472,28.35,250 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,51,0,79,UNIQLO Field at Dodger Stadium,
13,671277,Luis García Jr.,WSH,HOU,2026-07-07T22:45:00Z,Pre-Game,2,Tatsuya Imai,837227,R,61.3,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",48.6,52.7,48.7,100.0,80.0,81.4,Yes,No,2,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 8.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.05,46.71,91.53,101.9202,0.4945,0.2072,0.3495,73.17,33.39,39.96,22.26,18.1,0.2419,10.7,46.3,90.6,0.41,0.179,24.0,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,81,30,82,Nationals Park,
14,575929,Willson Contreras,BOS,CWS,2026-07-07T23:40:00Z,Pre-Game,4,Noah Schultz,702273,L,61.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",59.3,48.9,38.5,90.4,78.0,85.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 11.3% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.11,47.18,90.46,103.1158,0.5076,0.2408,0.3776,76.63,67.63,45.96,27.51,20.0,0.2376,11.3,37.9,88.7,0.435,0.19,25.9,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,67,0,70,Rate Field,
15,669003,Garrett Mitchell,MIL,STL,2026-07-07T23:45:00Z,Scheduled,6,Hunter Dobbins,690928,R,60.9,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge, Hot Hitter/Streak",53.5,60.8,49.1,71.7,80.0,81.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,11,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 12.5% barrel, 3.9 HR allowed",EV profile; pitcher fly-ball pressure modest,13.07,49.06,92.29,103.7366,0.4341,0.1869,0.3377,76.94,74.92,34.42,19.79,5.6,0.1608,12.47,49.75,90.84,0.4619,0.1964,17.84,18 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,61,2,83,Busch Stadium,
16,691406,Junior Caminero,TB,NYY,2026-07-07T22:40:00Z,Pre-Game,3,Will Warren,701542,R,60.3,Tier 3,Watch List,"Strong Barrel, Premium Lineup Spot",63.8,43.1,50.1,96.6,50.0,68.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 8.3% barrel, 13.6 HR allowed",EV profile; pitcher fly-ball pressure modest,13.44,51.47,93.03,105.3541,0.5031,0.2362,0.3635,79.48,86.14,46.64,23.49,31.7,0.2703,8.31,40.54,90.16,0.4057,0.1554,25.36,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,66,4,84,Tropicana Field,
17,571970,Max Muncy,LAD,COL,2026-07-08T02:10:00Z,Scheduled,5,Michael Lorenzen,547179,R,60.2,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",56.9,51.3,53.6,81.9,80.0,48.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,1,Contact streak: 8/25 over last 7 games,"platoon edge; pitcher baseline 8.5% barrel, 16.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.53,46.53,90.53,101.359,0.4949,0.2464,0.367,71.41,13.73,52.34,34.95,17.6,0.2333,8.52,44.31,90.07,0.4664,0.1826,26.22,250 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,51,0,79,UNIQLO Field at Dodger Stadium,
18,691718,Pete Crow-Armstrong,CHC,BAL,2026-07-07T22:35:00Z,Scheduled,1,Shane Baz,669358,R,60.0,Tier 3,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",52.9,42.5,57.6,88.7,80.0,81.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,21,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.49,47.2,90.13,101.8566,0.4799,0.2225,0.3525,74.17,44.04,48.83,34.59,22.6,0.2347,8.38,40.31,89.63,0.4056,0.1546,25.43,57 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.2840&lon=-76.6217,90,20,76,Oriole Park at Camden Yards,
19,518692,Freddie Freeman,LAD,COL,2026-07-08T02:10:00Z,Scheduled,3,Michael Lorenzen,547179,R,59.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",49.1,51.3,53.6,92.1,80.0,64.8,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.5% barrel, 16.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.96,46.05,90.76,100.9822,0.4978,0.2133,0.3759,70.32,8.82,36.54,29.73,17.7,0.2056,8.52,44.31,90.07,0.4664,0.1826,26.22,250 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=34.0739&lon=-118.2400,51,0,79,UNIQLO Field at Dodger Stadium,
20,694192,Jackson Chourio,MIL,STL,2026-07-07T23:45:00Z,Scheduled,2,Hunter Dobbins,690928,R,59.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",54.3,60.8,49.1,95.5,50.0,36.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,1,"Last 7 games: 6/25, 1 HR","same-side matchup; pitcher baseline 12.5% barrel, 3.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.2,45.45,91.47,102.3202,0.4645,0.214,0.3301,74.6,48.19,33.46,28.5,15.4,0.2203,12.47,49.75,90.84,0.4619,0.1964,17.84,18 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,61,2,83,Busch Stadium,
21,691023,Jordan Walker,STL,MIL,2026-07-07T23:45:00Z,Scheduled,4,Robert Gasser,688107,L,59.2,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",60.0,33.1,49.1,90.4,78.0,89.5,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,20,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 8.2% barrel, 5.2 HR allowed",EV profile; pitcher fly-ball pressure modest,13.21,50.84,93.42,105.1235,0.4638,0.2047,0.341,78.8,83.33,37.4,24.47,15.8,0.1925,8.16,33.9,88.41,0.3596,0.1544,27.94,18 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,61,2,83,Busch Stadium,
22,682985,Riley Greene,DET,ATH,2026-07-07T22:40:00Z,Pre-Game,3,J.T. Ginn,669372,R,59.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",62.1,32.4,39.1,96.6,80.0,87.0,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,30,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 7.4% barrel, 12.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,15.0,49.42,91.37,103.0363,0.4875,0.2333,0.3544,75.6,57.76,39.4,32.96,19.9,0.1979,7.42,38.34,87.49,0.3775,0.1407,23.08,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,61,0,75,Comerica Park,
23,701398,Sal Stewart,CIN,PHI,2026-07-07T23:10:00Z,Pre-Game,2,Zack Wheeler,554430,R,59.0,Longshot,Watch List,"Strong Barrel, Good Environment, Premium Lineup Spot",63.1,25.3,72.3,100.0,50.0,56.2,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.7% barrel, 12.0 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.8,44.66,92.32,101.8447,0.5224,0.2579,0.3686,72.38,28.05,38.71,31.46,13.4,0.2354,6.71,35.5,86.98,0.3277,0.1226,25.18,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,89,23,80,Great American Ball Park,
24,701762,Nick Kurtz,ATH,DET,2026-07-07T22:40:00Z,Pre-Game,2,Tarik Skubal,669373,L,58.7,Longshot,Watch List,"Projected Lineup, Elite Power, Strong Barrel, Premium Lineup Spot",77.7,32.4,39.1,95.5,50.0,31.6,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,1,"Last 7 games: 5/24, 1 HR","same-side matchup; pitcher baseline 7.8% barrel, 11.7 HR allowed",EV profile; pitcher fly-ball pressure modest,18.64,56.7,93.89,105.7702,0.5146,0.2633,0.3818,77.97,79.0,34.25,30.98,24.8,0.2646,7.82,37.41,87.92,0.3615,0.1289,24.85,In From LF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,61,0,75,Comerica Park,
25,592518,Manny Machado,SD,AZ,2026-07-08T01:40:00Z,Scheduled,3,Zac Gallen,668678,R,58.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",49.0,60.7,46.1,92.1,50.0,73.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 10.3% barrel, 21.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.36,45.83,90.87,101.731,0.4376,0.1974,0.3284,74.64,44.33,39.66,28.01,20.7,0.2081,10.26,43.98,90.45,0.4956,0.2067,28.62,306 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,70,0,74,Petco Park,
26,621566,Matt Olson,ATL,PIT,2026-07-07T22:40:00Z,Scheduled,3,Paul Skenes,694973,R,58.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",66.4,25.9,44.3,92.1,80.0,73.2,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,4,Hot streak: 4 HR in last 7 games,"platoon edge; pitcher baseline 6.3% barrel, 11.0 HR allowed",EV profile; pitcher fly-ball pressure modest,14.26,52.18,92.95,104.0401,0.5144,0.2608,0.3628,74.74,48.65,36.46,32.64,25.5,0.2547,6.29,38.21,87.95,0.3224,0.1204,23.71,148 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,81,31,81,PNC Park,
27,547180,Bryce Harper,PHI,CIN,2026-07-07T23:10:00Z,Pre-Game,3,Andrew Abbott,671096,L,58.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Good Environment, Premium Lineup Spot",56.1,41.9,72.3,92.1,50.0,30.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","same-side matchup; pitcher baseline 7.8% barrel, 16.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.16,47.29,90.67,102.2715,0.5256,0.2436,0.3932,74.34,46.82,38.54,26.89,22.1,0.2428,7.79,37.83,89.34,0.4179,0.1653,27.93,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,89,23,80,Great American Ball Park,
28,641343,Jake Bauers,MIL,STL,2026-07-07T18:15:00Z,In Progress,5,Matt Svanson,694335,R,58.0,Longshot,Watch List,"Strong Barrel, Platoon Edge",60.0,41.0,49.1,86.4,80.0,33.7,Yes,No,5,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,1,"Last 7 games: 6/27, 1 HR","platoon edge; pitcher baseline 7.3% barrel, 4.4 HR allowed",EV profile; pitcher fly-ball pressure modest,13.56,51.2,92.33,103.1152,0.4661,0.216,0.3561,76.64,70.56,38.59,29.7,13.3,0.2102,7.31,42.2,90.43,0.4217,0.1584,26.98,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,61,2,83,Busch Stadium,
