rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,sheet_score,sheet_carry_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds,sheet_barrel_pct,sheet_iso,sheet_ev,sheet_pm_hr,sheet_pm_pa,sheet_pa_pct,sheet_hr_env,sheet_pitcher_split_barrel,sheet_pitcher_split_hr,sheet_note
11,682829,Elly De La Cruz,CIN,TOR,2026-09-25T23:07:00Z,Scheduled,2,,,,58.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",60.9,40.2,40.4,95.5,75.0,57.8,50.0,,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,2,Hot streak: 2 HR in last 7 games,"switch hitter; pitcher baseline 0.0% barrel, 0.0 HR allowed",EV profile; pitcher fly-ball pressure modest,14.43,50.92,93.59,104.4967,0.4786,0.2066,0.3591,75.66,56.01,34.89,24.82,26.9,0.2152,,,,,,,43 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,68,0,57,Rogers Centre,,,,,,,,,,,
12,660670,Ronald Acuna,ATL,NYM,2026-09-25T23:10:00Z,Scheduled,2,Eury Pérez,691587,R,58.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",58.4,48.9,43.0,95.5,50.0,88.9,25.7,50.0,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 10.1% barrel, 17.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,13.67,46.48,90.53,103.0289,0.5063,0.244,0.3767,75.91,61.62,36.44,28.3,20.3,0.2105,10.05,41.6,89.1,0.3842,0.17,30.94,61 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,80,11,82,loanDepot park,,12.0,0.041,94,1,74,0,3,4.17,1,EV helps but ISO not HR-friendly today
13,641343,Jake Bauers,MIL,STL,2026-09-25T23:40:00Z,Scheduled,4,Michael McGreevy,700241,R,58.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",60.2,52.2,38.1,90.4,80.0,19.5,50.0,,No,Yes,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,24,0,"Last 7 games: 6/24, 0 HR","platoon edge; pitcher baseline 9.2% barrel, 18.3 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,13.98,50.22,92.05,103.0071,0.4682,0.2195,0.3694,76.5,69.65,40.2,30.33,20.3,0.2053,9.15,40.73,90.01,0.4689,0.19,26.76,23 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,82,0,60,American Family Field,,,,,,,,,,,
14,686469,Vinnie Pasquantino,KC,CLE,2026-09-25T23:40:00Z,Scheduled,3,Gavin Williams,668909,R,58.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",42.1,54.4,47.2,92.1,80.0,88.9,50.0,,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 25.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.68,42.74,90.27,100.3089,0.4413,0.1854,0.3347,71.17,15.31,44.47,30.19,20.1,0.1823,10.68,45.84,90.19,0.3973,0.1747,25.79,75 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0517&lon=-94.4803,63,1,71,Kauffman Stadium,,,,,,,,,,,
15,677951,Bobby Witt,KC,CLE,2026-09-25T23:40:00Z,Scheduled,2,Gavin Williams,668909,R,58.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",55.8,54.4,47.2,95.5,50.0,35.6,50.0,,No,Yes,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,0,Contact streak: 10/28 over last 7 games,"same-side matchup; pitcher baseline 10.7% barrel, 25.8 HR allowed",EV profile; pitcher fly-ball pressure modest,11.8,49.9,92.6,103.4474,0.5052,0.2094,0.3741,74.02,42.65,31.22,26.99,19.5,0.1745,10.68,45.84,90.19,0.3973,0.1747,25.79,75 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0517&lon=-94.4803,63,1,71,Kauffman Stadium,,,,,,,,,,,
16,678246,Miguel Vargas,CWS,COL,2026-09-25T23:40:00Z,Scheduled,3,Tomoyuki Sugano,608372,R,57.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",50.4,68.7,26.5,92.1,50.0,66.7,50.0,,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 11.8% barrel, 31.6 HR allowed",fly-ball profile; pitcher allows elevated contact,12.06,42.81,89.98,100.1324,0.4728,0.2165,0.3617,72.91,33.37,45.05,35.1,27.9,0.2097,11.8,42.53,90.77,0.5359,0.2357,30.07,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,,,,Rate Field,,,,,,,,,,,
17,691718,Pete Crow-Armstrong,CHC,BOS,2026-09-25T22:05:00Z,Scheduled,1,Brayan Bello,678394,R,57.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",58.0,39.0,37.7,88.7,80.0,83.6,50.0,,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,29,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 7.5% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.45,46.57,90.27,101.8619,0.5016,0.2435,0.3595,74.38,46.21,50.58,34.45,40.8,0.2781,7.45,39.72,88.87,0.4321,0.1559,22.11,349 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,59,0,53,Fenway Park,,,,,,,,,,,
18,664040,Brandon Lowe,PIT,DET,2026-09-25T22:40:00Z,Scheduled,3,Jackson Jobe,695549,R,57.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",53.0,42.9,39.1,92.1,80.0,83.2,50.0,,No,Yes,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.58,46.04,91.1,101.5258,0.4556,0.211,0.3329,73.66,39.6,46.09,32.64,33.1,0.2294,9.61,37.56,88.54,0.4065,0.1722,28.56,61 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,57,0,58,Comerica Park,,,,,,,,,,,
19,686948,Drake Baldwin,ATL,NYM,2026-09-25T23:10:00Z,Scheduled,1,Eury Pérez,691587,R,56.8,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",55.3,48.9,43.0,88.7,80.0,33.7,37.9,68.0,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,29,0,Contact streak: 10/29 over last 7 games,"platoon edge; pitcher baseline 10.1% barrel, 17.6 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.12,49.88,91.42,102.1289,0.4905,0.2157,0.3621,75.3,56.37,32.29,25.95,22.5,0.1789,10.05,41.6,89.1,0.3842,0.17,30.94,61 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,80,11,82,loanDepot park,,16.4,0.177,93,4,79,0,3,3.3,6,Strong barrel/EV but ISO lower
20,665487,Fernando Tatis,SD,AZ,2026-09-26T01:40:00Z,Scheduled,1,Brandon Pfaadt,694297,R,56.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",58.1,43.0,44.6,88.7,50.0,72.2,50.0,,No,Yes,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 8.4% barrel, 17.6 HR allowed",EV profile; pitcher fly-ball pressure modest,12.26,53.06,93.02,104.4576,0.4985,0.2086,0.377,75.65,57.98,34.38,22.5,25.0,0.1808,8.45,38.24,89.26,0.4233,0.1645,23.48,304 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,75,0,75,Petco Park,,,,,,,,,,,
